id,started_at,ended_at,break_type,store_id,employee_id,created_at,updated_at,add_to_queue
2916,2022-01-17 13:41:32 +0100,2022-01-17 13:52:04 +0100,short,4,20,2022-01-17 13:41:34 +0100,2022-01-17 13:52:06 +0100,false
2917,2022-01-17 15:21:52 +0100,2022-01-17 15:24:39 +0100,short,3,6,2022-01-17 15:21:53 +0100,2022-01-17 15:24:41 +0100,false
2918,2022-01-17 15:23:29 +0100,2022-01-17 15:32:43 +0100,short,4,20,2022-01-17 15:23:32 +0100,2022-01-17 15:32:45 +0100,false
2919,2022-01-17 17:12:30 +0100,2022-01-17 17:20:41 +0100,short,5,18,2022-01-17 17:12:30 +0100,2022-01-17 17:20:42 +0100,false
2920,2022-01-17 17:13:03 +0100,2022-01-17 17:14:00 +0100,short,2,8,2022-01-17 17:13:03 +0100,2022-01-17 17:14:00 +0100,false
2921,2022-01-17 17:24:01 +0100,2022-01-17 17:35:10 +0100,long,4,20,2022-01-17 17:24:03 +0100,2022-01-17 17:35:13 +0100,false
2922,2022-01-17 18:50:42 +0100,2022-01-17 18:55:17 +0100,short,5,18,2022-01-17 18:50:42 +0100,2022-01-17 18:55:17 +0100,false
2923,2022-01-17 18:54:16 +0100,2022-01-17 19:00:53 +0100,short,4,20,2022-01-17 18:54:18 +0100,2022-01-17 19:00:55 +0100,false
2924,2022-01-17 19:10:29 +0100,2022-01-17 19:16:00 +0100,short,3,22,2022-01-17 19:10:29 +0100,2022-01-17 19:16:00 +0100,false
2925,2022-01-18 08:49:48 +0100,2022-01-18 08:49:51 +0100,short,5,16,2022-01-18 08:49:51 +0100,2022-01-18 08:49:53 +0100,false
2926,2022-01-18 10:13:01 +0100,2022-01-18 10:22:22 +0100,short,4,21,2022-01-18 10:13:02 +0100,2022-01-18 10:22:22 +0100,false
2927,2022-01-18 11:07:21 +0100,2022-01-18 11:21:06 +0100,long,4,21,2022-01-18 11:07:21 +0100,2022-01-18 11:21:06 +0100,false
2928,2022-01-18 11:59:25 +0100,2022-01-18 11:59:31 +0100,short,5,16,2022-01-18 11:59:25 +0100,2022-01-18 11:59:31 +0100,false
2929,2022-01-18 12:15:51 +0100,2022-01-18 12:49:02 +0100,long,5,16,2022-01-18 12:15:51 +0100,2022-01-18 12:49:02 +0100,false
2930,2022-01-18 13:17:01 +0100,2022-01-18 13:22:01 +0100,short,3,6,2022-01-18 13:17:01 +0100,2022-01-18 13:22:01 +0100,false
2931,2022-01-18 13:31:15 +0100,2022-01-18 13:49:41 +0100,short,5,18,2022-01-18 13:31:15 +0100,2022-01-18 13:49:41 +0100,false
2932,2022-01-18 14:01:49 +0100,2022-01-18 14:04:33 +0100,short,4,21,2022-01-18 14:01:49 +0100,2022-01-18 14:04:33 +0100,false
2933,2022-01-18 15:29:47 +0100,2022-01-18 15:58:49 +0100,long,4,20,2022-01-18 15:29:47 +0100,2022-01-18 15:58:49 +0100,false
2934,2022-01-18 15:51:30 +0100,2022-01-18 15:53:17 +0100,short,3,6,2022-01-18 15:51:30 +0100,2022-01-18 15:53:17 +0100,false
2935,2022-01-18 16:05:58 +0100,2022-01-18 16:06:40 +0100,short,5,18,2022-01-18 16:05:58 +0100,2022-01-18 16:06:41 +0100,false
2936,2022-01-18 16:28:27 +0100,2022-01-18 16:37:23 +0100,short,3,6,2022-01-18 16:28:27 +0100,2022-01-18 16:37:23 +0100,false
2937,2022-01-18 16:29:06 +0100,2022-01-18 16:36:39 +0100,short,5,18,2022-01-18 16:29:06 +0100,2022-01-18 16:36:39 +0100,false
2938,2022-01-18 18:24:32 +0100,2022-01-18 18:32:13 +0100,short,4,20,2022-01-18 18:24:32 +0100,2022-01-18 18:32:17 +0100,false
2939,2022-01-18 19:27:49 +0100,2022-01-18 19:31:57 +0100,short,5,18,2022-01-18 19:27:52 +0100,2022-01-18 19:31:59 +0100,false
2940,2022-01-19 11:39:34 +0100,2022-01-19 11:39:40 +0100,short,5,8,2022-01-19 11:39:36 +0100,2022-01-19 11:39:42 +0100,false
2941,2022-01-19 11:39:36 +0100,2022-01-19 11:39:40 +0100,short,5,16,2022-01-19 11:39:38 +0100,2022-01-19 11:39:42 +0100,false
2942,2022-01-19 11:54:37 +0100,2022-01-19 11:54:47 +0100,short,3,22,2022-01-19 11:54:38 +0100,2022-01-19 11:54:47 +0100,false
2943,2022-01-19 12:23:37 +0100,2022-01-19 12:29:41 +0100,short,3,22,2022-01-19 12:23:37 +0100,2022-01-19 12:29:42 +0100,false
2944,2022-01-19 12:30:09 +0100,2022-01-19 12:30:19 +0100,short,3,22,2022-01-19 12:30:09 +0100,2022-01-19 12:30:19 +0100,false
2945,2022-01-19 12:39:52 +0100,2022-01-19 12:58:27 +0100,long,4,20,2022-01-19 12:39:52 +0100,2022-01-19 12:58:27 +0100,false
2946,2022-01-19 13:12:14 +0100,2022-01-19 13:21:48 +0100,short,4,21,2022-01-19 13:12:14 +0100,2022-01-19 13:21:49 +0100,false
2947,2022-01-19 13:55:27 +0100,2022-01-19 14:00:03 +0100,short,3,9,2022-01-19 13:55:29 +0100,2022-01-19 14:00:06 +0100,false
2948,2022-01-19 14:27:08 +0100,2022-01-19 14:35:37 +0100,short,4,20,2022-01-19 14:27:08 +0100,2022-01-19 14:35:37 +0100,false
2949,2022-01-19 15:06:08 +0100,2022-01-19 15:19:01 +0100,long,4,21,2022-01-19 15:06:08 +0100,2022-01-19 15:19:01 +0100,false
2950,2022-01-19 17:22:41 +0100,2022-01-19 17:28:03 +0100,short,4,21,2022-01-19 17:22:42 +0100,2022-01-19 17:28:03 +0100,false
2951,2022-01-19 18:20:09 +0100,2022-01-19 18:24:40 +0100,short,3,9,2022-01-19 18:20:12 +0100,2022-01-19 18:24:42 +0100,false
2952,2022-01-19 18:24:41 +0100,2022-01-19 18:39:40 +0100,short,3,9,2022-01-19 18:24:43 +0100,2022-01-19 18:39:42 +0100,false
2953,2022-01-19 18:50:19 +0100,2022-01-19 18:57:56 +0100,short,3,9,2022-01-19 18:50:21 +0100,2022-01-19 18:57:59 +0100,false
2954,2022-01-19 18:53:16 +0100,2022-01-19 18:58:52 +0100,short,4,21,2022-01-19 18:53:16 +0100,2022-01-19 18:58:53 +0100,false
2955,2022-01-20 10:24:54 +0100,2022-01-20 10:30:25 +0100,short,4,21,2022-01-20 10:24:56 +0100,2022-01-20 10:30:27 +0100,false
2956,2022-01-20 11:04:27 +0100,2022-01-20 11:07:20 +0100,short,3,9,2022-01-20 11:04:27 +0100,2022-01-20 11:07:20 +0100,false
2957,2022-01-20 12:09:07 +0100,2022-01-20 12:15:00 +0100,short,4,21,2022-01-20 12:09:10 +0100,2022-01-20 12:15:02 +0100,false
2958,2022-01-20 12:19:23 +0100,2022-01-20 13:08:21 +0100,long,5,18,2022-01-20 12:19:24 +0100,2022-01-20 13:08:25 +0100,false
2959,2022-01-20 12:27:58 +0100,2022-01-20 12:34:26 +0100,long,2,3,2022-01-20 12:27:58 +0100,2022-01-20 12:34:27 +0100,false
2960,2022-01-20 12:47:17 +0100,2022-01-20 13:47:19 +0100,long,3,9,2022-01-20 12:47:17 +0100,2022-01-20 13:47:19 +0100,false
2961,2022-01-20 13:08:27 +0100,2022-01-20 14:06:49 +0100,long,5,16,2022-01-20 13:08:31 +0100,2022-01-20 14:06:51 +0100,false
2962,2022-01-20 13:22:12 +0100,2022-01-20 13:31:43 +0100,short,4,21,2022-01-20 13:22:14 +0100,2022-01-20 13:31:45 +0100,false
2963,2022-01-20 13:38:23 +0100,2022-01-20 13:42:02 +0100,short,5,18,2022-01-20 13:38:27 +0100,2022-01-20 13:42:06 +0100,false
2964,2022-01-20 14:16:37 +0100,2022-01-20 14:25:27 +0100,short,3,6,2022-01-20 14:16:37 +0100,2022-01-20 14:25:28 +0100,false
2965,2022-01-20 14:23:37 +0100,2022-01-20 14:42:17 +0100,long,5,18,2022-01-20 14:23:39 +0100,2022-01-20 14:42:19 +0100,false
2966,2022-01-20 15:03:48 +0100,2022-01-20 15:13:34 +0100,short,5,18,2022-01-20 15:03:50 +0100,2022-01-20 15:13:36 +0100,false
2967,2022-01-20 18:17:48 +0100,2022-01-20 18:20:08 +0100,short,3,6,2022-01-20 18:17:48 +0100,2022-01-20 18:20:08 +0100,false
2968,2022-01-21 08:38:31 +0100,2022-01-21 08:38:36 +0100,short,5,16,2022-01-21 08:38:31 +0100,2022-01-21 08:38:36 +0100,false
2969,2022-01-21 09:37:46 +0100,2022-01-21 09:51:03 +0100,short,3,9,2022-01-21 09:37:46 +0100,2022-01-21 09:51:03 +0100,false
2970,2022-01-21 10:18:28 +0100,2022-01-21 10:20:44 +0100,short,3,9,2022-01-21 10:18:28 +0100,2022-01-21 10:20:44 +0100,false
2971,2022-01-21 11:01:01 +0100,2022-01-21 11:03:18 +0100,short,3,9,2022-01-21 11:01:03 +0100,2022-01-21 11:03:21 +0100,false
2972,2022-01-21 11:27:35 +0100,2022-01-21 11:28:04 +0100,short,4,8,2022-01-21 11:27:38 +0100,2022-01-21 11:28:06 +0100,false
2973,2022-01-21 12:15:41 +0100,2022-01-21 13:14:08 +0100,long,3,9,2022-01-21 12:15:43 +0100,2022-01-21 13:14:10 +0100,false
2974,2022-01-21 12:18:15 +0100,2022-01-21 13:00:21 +0100,long,5,16,2022-01-21 12:18:15 +0100,2022-01-21 13:00:21 +0100,false
2975,2022-01-21 12:49:49 +0100,2022-01-21 13:12:48 +0100,long,4,20,2022-01-21 12:49:49 +0100,2022-01-21 13:12:48 +0100,false
2976,2022-01-21 13:14:57 +0100,2022-01-21 13:42:37 +0100,long,3,22,2022-01-21 13:14:59 +0100,2022-01-21 13:42:39 +0100,false
2977,2022-01-21 13:25:16 +0100,2022-01-21 13:31:33 +0100,short,4,21,2022-01-21 13:25:17 +0100,2022-01-21 13:31:33 +0100,false
2978,2022-01-21 14:28:38 +0100,2022-01-21 15:37:20 +0100,long,3,9,2022-01-21 14:28:40 +0100,2022-01-21 15:37:20 +0100,false
2979,2022-01-21 14:28:40 +0100,2022-01-21 15:33:50 +0100,long,3,6,2022-01-21 14:28:42 +0100,2022-01-21 15:33:50 +0100,false
2980,2022-01-21 14:52:43 +0100,2022-01-21 14:57:08 +0100,short,2,19,2022-01-21 14:52:43 +0100,2022-01-21 14:57:08 +0100,false
2981,2022-01-21 14:52:49 +0100,2022-01-21 14:53:33 +0100,short,2,3,2022-01-21 14:52:50 +0100,2022-01-21 14:53:33 +0100,false
2982,2022-01-21 14:53:35 +0100,2022-01-21 14:53:41 +0100,short,2,8,2022-01-21 14:53:35 +0100,2022-01-21 14:53:41 +0100,false
2983,2022-01-21 14:57:11 +0100,2022-01-21 14:59:00 +0100,short,2,8,2022-01-21 14:57:11 +0100,2022-01-21 14:59:00 +0100,false
2984,2022-01-21 15:07:40 +0100,2022-01-21 15:20:24 +0100,long,4,21,2022-01-21 15:07:41 +0100,2022-01-21 15:20:24 +0100,false
2985,2022-01-21 15:32:22 +0100,2022-01-21 15:36:15 +0100,short,5,18,2022-01-21 15:32:22 +0100,2022-01-21 15:36:15 +0100,false
2986,2022-01-21 15:50:20 +0100,2022-01-21 15:50:35 +0100,short,5,18,2022-01-21 15:50:20 +0100,2022-01-21 15:50:35 +0100,false
2987,2022-01-21 16:00:10 +0100,2022-01-21 16:00:25 +0100,short,3,6,2022-01-21 16:00:10 +0100,2022-01-21 16:00:25 +0100,false
2988,2022-01-21 16:00:13 +0100,2022-01-21 16:00:26 +0100,short,3,9,2022-01-21 16:00:13 +0100,2022-01-21 16:00:26 +0100,false
2989,2022-01-21 16:04:22 +0100,2022-01-21 16:24:07 +0100,long,3,6,2022-01-21 16:04:22 +0100,2022-01-21 16:24:07 +0100,false
2990,2022-01-21 16:24:19 +0100,2022-01-21 16:24:23 +0100,short,3,22,2022-01-21 16:24:19 +0100,2022-01-21 16:24:23 +0100,false
2991,2022-01-21 17:14:58 +0100,2022-01-21 17:21:40 +0100,short,3,6,2022-01-21 17:15:00 +0100,2022-01-21 17:21:40 +0100,false
2992,2022-01-21 17:16:41 +0100,2022-01-21 17:22:18 +0100,short,4,21,2022-01-21 17:16:43 +0100,2022-01-21 17:22:20 +0100,false
2993,2022-01-21 17:27:06 +0100,2022-01-21 17:33:06 +0100,short,3,22,2022-01-21 17:27:08 +0100,2022-01-21 17:33:08 +0100,false
2994,2022-01-21 17:30:07 +0100,2022-01-21 17:35:26 +0100,short,2,19,2022-01-21 17:30:07 +0100,2022-01-21 17:35:28 +0100,false
2995,2022-01-21 18:12:18 +0100,2022-01-21 18:12:26 +0100,short,2,19,2022-01-21 18:12:18 +0100,2022-01-21 18:12:26 +0100,false
2996,2022-01-21 18:36:01 +0100,2022-01-21 18:41:44 +0100,short,4,21,2022-01-21 18:36:04 +0100,2022-01-21 18:41:46 +0100,false
2997,2022-01-21 19:40:48 +0100,2022-01-21 19:49:07 +0100,long,4,21,2022-01-21 19:40:51 +0100,2022-01-21 19:49:10 +0100,false
2998,2022-01-22 08:06:19 +0100,2022-01-22 08:10:39 +0100,short,3,9,2022-01-22 08:06:19 +0100,2022-01-22 08:10:39 +0100,false
2999,2022-01-22 08:27:00 +0100,2022-01-22 08:33:53 +0100,short,3,9,2022-01-22 08:27:00 +0100,2022-01-22 08:33:53 +0100,false
3000,2022-01-22 08:43:03 +0100,2022-01-22 08:43:49 +0100,short,5,16,2022-01-22 08:43:03 +0100,2022-01-22 08:43:51 +0100,false
3001,2022-01-22 10:19:14 +0100,2022-01-22 10:25:03 +0100,short,4,21,2022-01-22 10:19:14 +0100,2022-01-22 10:25:03 +0100,false
3002,2022-01-22 11:16:45 +0100,2022-01-22 11:24:34 +0100,short,4,21,2022-01-22 11:16:45 +0100,2022-01-22 11:24:34 +0100,false
3003,2022-01-22 11:33:01 +0100,2022-01-22 11:33:22 +0100,short,5,16,2022-01-22 11:33:03 +0100,2022-01-22 11:33:24 +0100,false
3004,2022-01-22 11:51:18 +0100,2022-01-22 12:36:43 +0100,long,5,16,2022-01-22 11:51:21 +0100,2022-01-22 12:36:43 +0100,false
3005,2022-01-22 12:30:36 +0100,2022-01-22 12:30:41 +0100,short,3,9,2022-01-22 12:30:36 +0100,2022-01-22 12:30:41 +0100,false
3006,2022-01-22 12:30:43 +0100,2022-01-22 12:30:48 +0100,short,3,6,2022-01-22 12:30:43 +0100,2022-01-22 12:30:48 +0100,false
3007,2022-01-22 12:53:36 +0100,2022-01-22 13:05:29 +0100,long,4,21,2022-01-22 12:53:36 +0100,2022-01-22 13:05:30 +0100,false
3008,2022-01-22 13:02:39 +0100,2022-01-22 13:03:22 +0100,short,5,16,2022-01-22 13:02:41 +0100,2022-01-22 13:03:25 +0100,false
3009,2022-01-22 13:02:49 +0100,2022-01-22 13:16:53 +0100,long,3,9,2022-01-22 13:02:49 +0100,2022-01-22 13:16:53 +0100,false
3010,2022-01-22 13:54:10 +0100,2022-01-22 13:57:16 +0100,short,5,18,2022-01-22 13:54:10 +0100,2022-01-22 13:57:16 +0100,false
3011,2022-01-22 14:14:04 +0100,2022-01-22 14:15:01 +0100,short,5,18,2022-01-22 14:14:04 +0100,2022-01-22 14:15:01 +0100,false
3012,2022-01-22 14:58:38 +0100,2022-01-22 15:08:38 +0100,long,3,9,2022-01-22 14:58:38 +0100,2022-01-22 15:08:38 +0100,false
3013,2022-01-22 15:05:14 +0100,2022-01-22 15:18:54 +0100,long,4,20,2022-01-22 15:05:14 +0100,2022-01-22 15:18:54 +0100,false
3014,2022-01-22 18:04:00 +0100,2022-01-22 18:11:44 +0100,short,4,20,2022-01-22 18:04:03 +0100,2022-01-22 18:11:46 +0100,false
3015,2022-01-22 19:25:03 +0100,2022-01-22 19:29:36 +0100,short,4,20,2022-01-22 19:25:05 +0100,2022-01-22 19:29:38 +0100,false
3016,2022-01-24 10:59:46 +0100,2022-01-24 10:59:51 +0100,short,4,8,2022-01-24 10:59:48 +0100,2022-01-24 10:59:53 +0100,false
3017,2022-01-24 13:06:57 +0100,2022-01-24 13:08:12 +0100,short,3,22,2022-01-24 13:06:57 +0100,2022-01-24 13:08:12 +0100,false
3018,2022-01-24 13:08:15 +0100,2022-01-24 13:08:25 +0100,short,3,6,2022-01-24 13:08:15 +0100,2022-01-24 13:08:25 +0100,false
3019,2022-01-24 13:09:06 +0100,2022-01-24 13:22:44 +0100,short,5,18,2022-01-24 13:09:08 +0100,2022-01-24 13:22:46 +0100,false
3020,2022-01-24 13:25:52 +0100,2022-01-24 13:33:01 +0100,short,4,20,2022-01-24 13:25:52 +0100,2022-01-24 13:33:01 +0100,false
3021,2022-01-24 13:26:55 +0100,2022-01-24 14:13:43 +0100,long,2,5,2022-01-24 13:26:55 +0100,2022-01-24 14:13:43 +0100,false
3022,2022-01-24 15:15:30 +0100,2022-01-24 15:18:40 +0100,short,5,18,2022-01-24 15:15:32 +0100,2022-01-24 15:18:42 +0100,false
3023,2022-01-24 15:33:08 +0100,2022-01-24 15:35:14 +0100,short,3,22,2022-01-24 15:33:08 +0100,2022-01-24 15:35:14 +0100,false
3024,2022-01-24 15:47:13 +0100,2022-01-24 16:05:01 +0100,long,2,19,2022-01-24 15:47:13 +0100,2022-01-24 16:05:01 +0100,false
3025,2022-01-24 16:13:11 +0100,2022-01-24 16:32:04 +0100,long,4,20,2022-01-24 16:13:11 +0100,2022-01-24 16:32:04 +0100,false
3026,2022-01-24 17:27:14 +0100,2022-01-24 17:27:19 +0100,short,2,8,2022-01-24 17:27:14 +0100,2022-01-24 17:27:19 +0100,false
3027,2022-01-24 18:47:51 +0100,2022-01-24 18:54:37 +0100,short,4,20,2022-01-24 18:47:51 +0100,2022-01-24 18:54:38 +0100,false
3028,2022-01-24 18:48:06 +0100,2022-01-24 19:00:39 +0100,short,5,18,2022-01-24 18:48:08 +0100,2022-01-24 19:00:42 +0100,false
3029,2022-01-24 19:18:17 +0100,2022-01-24 19:22:51 +0100,short,3,22,2022-01-24 19:18:17 +0100,2022-01-24 19:22:51 +0100,false
3030,2022-01-24 19:49:55 +0100,2022-01-24 19:54:18 +0100,short,5,18,2022-01-24 19:49:57 +0100,2022-01-24 19:54:20 +0100,false
3031,2022-01-25 11:45:22 +0100,2022-01-25 11:57:09 +0100,long,4,21,2022-01-25 11:45:24 +0100,2022-01-25 11:57:11 +0100,false
3032,2022-01-25 12:15:48 +0100,2022-01-25 12:28:23 +0100,short,5,18,2022-01-25 12:15:48 +0100,2022-01-25 12:28:23 +0100,false
3033,2022-01-25 12:37:01 +0100,2022-01-25 12:37:05 +0100,short,4,21,2022-01-25 12:37:03 +0100,2022-01-25 12:37:08 +0100,false
3034,2022-01-25 12:59:49 +0100,2022-01-25 13:07:28 +0100,short,4,21,2022-01-25 12:59:52 +0100,2022-01-25 13:07:30 +0100,false
3035,2022-01-25 13:11:07 +0100,2022-01-25 13:11:12 +0100,short,3,22,2022-01-25 13:11:07 +0100,2022-01-25 13:11:12 +0100,false
3036,2022-01-25 13:13:45 +0100,2022-01-25 13:17:44 +0100,short,3,22,2022-01-25 13:13:46 +0100,2022-01-25 13:17:44 +0100,false
3037,2022-01-25 13:24:04 +0100,2022-01-25 14:41:57 +0100,long,4,8,2022-01-25 13:24:06 +0100,2022-01-25 14:41:57 +0100,false
3038,2022-01-25 13:24:06 +0100,2022-01-25 14:01:35 +0100,long,4,20,2022-01-25 13:24:08 +0100,2022-01-25 14:01:37 +0100,false
3039,2022-01-25 13:24:45 +0100,2022-01-25 13:38:57 +0100,short,5,16,2022-01-25 13:24:45 +0100,2022-01-25 13:38:58 +0100,false
3040,2022-01-25 13:45:20 +0100,2022-01-25 13:55:55 +0100,short,5,18,2022-01-25 13:45:20 +0100,2022-01-25 13:55:55 +0100,false
3041,2022-01-25 14:01:40 +0100,2022-01-25 14:41:58 +0100,long,4,21,2022-01-25 14:01:42 +0100,2022-01-25 14:41:58 +0100,false
3042,2022-01-25 14:06:42 +0100,2022-01-25 14:06:52 +0100,short,3,22,2022-01-25 14:06:42 +0100,2022-01-25 14:06:52 +0100,false
3043,2022-01-25 14:09:10 +0100,2022-01-25 14:25:23 +0100,long,3,22,2022-01-25 14:09:10 +0100,2022-01-25 14:25:23 +0100,false
3044,2022-01-25 14:32:12 +0100,2022-01-25 14:32:17 +0100,short,3,22,2022-01-25 14:32:14 +0100,2022-01-25 14:32:19 +0100,false
3045,2022-01-25 14:33:13 +0100,2022-01-25 14:33:25 +0100,short,5,18,2022-01-25 14:33:13 +0100,2022-01-25 14:33:25 +0100,false
3046,2022-01-25 14:48:53 +0100,2022-01-25 14:59:49 +0100,short,4,20,2022-01-25 14:48:55 +0100,2022-01-25 14:59:51 +0100,false
3047,2022-01-25 17:21:47 +0100,2022-01-25 17:21:55 +0100,short,2,8,2022-01-25 17:21:47 +0100,2022-01-25 17:21:55 +0100,false
3048,2022-01-25 17:25:59 +0100,2022-01-25 17:32:47 +0100,short,4,20,2022-01-25 17:26:01 +0100,2022-01-25 17:32:49 +0100,false
3049,2022-01-25 18:32:38 +0100,2022-01-25 18:35:43 +0100,short,5,18,2022-01-25 18:32:38 +0100,2022-01-25 18:35:43 +0100,false
3050,2022-01-25 18:59:29 +0100,2022-01-25 19:05:15 +0100,short,4,20,2022-01-25 18:59:29 +0100,2022-01-25 19:05:17 +0100,false
3051,2022-01-26 10:32:57 +0100,2022-01-26 10:40:14 +0100,short,4,20,2022-01-26 10:32:57 +0100,2022-01-26 10:40:14 +0100,false
3052,2022-01-26 11:06:33 +0100,2022-01-26 11:06:37 +0100,short,5,8,2022-01-26 11:06:35 +0100,2022-01-26 11:06:39 +0100,false
3053,2022-01-26 12:30:18 +0100,2022-01-26 12:36:08 +0100,short,4,20,2022-01-26 12:30:18 +0100,2022-01-26 12:36:08 +0100,false
3054,2022-01-26 13:13:45 +0100,2022-01-26 13:29:02 +0100,long,4,20,2022-01-26 13:13:45 +0100,2022-01-26 13:29:03 +0100,false
3055,2022-01-26 14:25:17 +0100,2022-01-26 14:46:28 +0100,long,4,21,2022-01-26 14:25:17 +0100,2022-01-26 14:46:28 +0100,false
3056,2022-01-26 16:03:28 +0100,2022-01-26 16:45:18 +0100,long,3,9,2022-01-26 16:03:28 +0100,2022-01-26 16:45:18 +0100,false
3057,2022-01-26 16:15:01 +0100,2022-01-26 16:20:21 +0100,short,4,21,2022-01-26 16:15:01 +0100,2022-01-26 16:20:21 +0100,false
3058,2022-01-26 17:13:07 +0100,2022-01-26 17:19:26 +0100,short,4,21,2022-01-26 17:13:07 +0100,2022-01-26 17:19:26 +0100,false
3059,2022-01-26 18:26:04 +0100,2022-01-26 18:35:02 +0100,short,4,21,2022-01-26 18:26:04 +0100,2022-01-26 18:35:02 +0100,false
3060,2022-01-26 18:48:49 +0100,2022-01-26 18:59:11 +0100,short,3,9,2022-01-26 18:48:49 +0100,2022-01-26 18:59:11 +0100,false
3061,2022-01-26 19:04:08 +0100,2022-01-26 19:11:50 +0100,short,3,9,2022-01-26 19:04:08 +0100,2022-01-26 19:11:50 +0100,false
3062,2022-01-26 19:19:04 +0100,2022-01-26 19:29:23 +0100,short,4,21,2022-01-26 19:19:04 +0100,2022-01-26 19:29:24 +0100,false
3063,2022-01-27 10:09:34 +0100,2022-01-27 10:15:53 +0100,short,4,21,2022-01-27 10:09:37 +0100,2022-01-27 10:15:55 +0100,false
3064,2022-01-27 11:29:55 +0100,2022-01-27 11:35:36 +0100,short,4,21,2022-01-27 11:29:57 +0100,2022-01-27 11:35:38 +0100,false
3065,2022-01-27 11:57:07 +0100,2022-01-27 12:03:23 +0100,short,5,18,2022-01-27 11:57:07 +0100,2022-01-27 12:03:23 +0100,false
3066,2022-01-27 12:20:54 +0100,2022-01-27 12:30:09 +0100,short,4,21,2022-01-27 12:20:56 +0100,2022-01-27 12:30:09 +0100,false
3067,2022-01-27 12:24:05 +0100,2022-01-27 12:29:38 +0100,short,2,3,2022-01-27 12:24:06 +0100,2022-01-27 12:29:38 +0100,false
3068,2022-01-27 12:40:04 +0100,2022-01-27 12:43:56 +0100,short,5,18,2022-01-27 12:40:04 +0100,2022-01-27 12:43:56 +0100,false
3069,2022-01-27 13:05:53 +0100,2022-01-27 13:05:58 +0100,short,3,9,2022-01-27 13:05:53 +0100,2022-01-27 13:05:58 +0100,false
3070,2022-01-27 13:22:53 +0100,2022-01-27 13:29:51 +0100,long,4,21,2022-01-27 13:22:54 +0100,2022-01-27 13:29:51 +0100,false
3071,2022-01-27 13:34:28 +0100,2022-01-27 13:34:33 +0100,short,3,9,2022-01-27 13:34:29 +0100,2022-01-27 13:34:34 +0100,false
3072,2022-01-27 15:35:42 +0100,2022-01-27 15:36:21 +0100,short,3,6,2022-01-27 15:35:42 +0100,2022-01-27 15:36:21 +0100,false
3073,2022-01-27 16:02:06 +0100,2022-01-27 16:04:27 +0100,short,3,9,2022-01-27 16:02:07 +0100,2022-01-27 16:04:27 +0100,false
3074,2022-01-27 16:21:44 +0100,2022-01-27 16:30:15 +0100,short,4,8,2022-01-27 16:21:44 +0100,2022-01-27 16:30:15 +0100,false
3075,2022-01-27 17:14:23 +0100,2022-01-27 17:24:45 +0100,short,5,16,2022-01-27 17:14:23 +0100,2022-01-27 17:24:46 +0100,false
3076,2022-01-27 18:22:38 +0100,2022-01-27 18:24:47 +0100,short,5,16,2022-01-27 18:22:38 +0100,2022-01-27 18:24:47 +0100,false
3077,2022-01-27 19:08:43 +0100,2022-01-27 19:14:28 +0100,short,3,9,2022-01-27 19:08:43 +0100,2022-01-27 19:14:28 +0100,false
3078,2022-01-27 19:17:52 +0100,2022-01-27 19:23:37 +0100,long,3,9,2022-01-27 19:17:53 +0100,2022-01-27 19:23:37 +0100,false
3079,2022-01-28 08:45:08 +0100,2022-01-28 08:45:17 +0100,short,5,16,2022-01-28 08:45:08 +0100,2022-01-28 08:45:17 +0100,false
3080,2022-01-28 11:30:16 +0100,2022-01-28 11:38:27 +0100,short,2,5,2022-01-28 11:30:16 +0100,2022-01-28 11:38:27 +0100,false
3081,2022-01-28 11:34:04 +0100,2022-01-28 11:42:27 +0100,short,4,20,2022-01-28 11:34:04 +0100,2022-01-28 11:42:27 +0100,false
3082,2022-01-28 12:21:56 +0100,2022-01-28 12:22:00 +0100,short,2,5,2022-01-28 12:21:56 +0100,2022-01-28 12:22:00 +0100,false
3083,2022-01-28 12:51:41 +0100,2022-01-28 13:02:37 +0100,long,4,20,2022-01-28 12:51:41 +0100,2022-01-28 13:02:37 +0100,false
3084,2022-01-28 13:40:16 +0100,2022-01-28 13:43:35 +0100,short,3,6,2022-01-28 13:40:16 +0100,2022-01-28 13:43:35 +0100,false
3085,2022-01-28 14:28:15 +0100,2022-01-28 14:48:37 +0100,long,5,16,2022-01-28 14:28:17 +0100,2022-01-28 14:48:39 +0100,false
3086,2022-01-28 14:40:21 +0100,2022-01-28 14:40:58 +0100,short,3,6,2022-01-28 14:40:21 +0100,2022-01-28 14:40:59 +0100,false
3087,2022-01-28 15:28:09 +0100,2022-01-28 15:41:28 +0100,long,4,21,2022-01-28 15:28:09 +0100,2022-01-28 15:41:28 +0100,false
3088,2022-01-28 16:13:22 +0100,2022-01-28 16:42:47 +0100,short,3,9,2022-01-28 16:13:22 +0100,2022-01-28 16:42:48 +0100,false
3089,2022-01-28 16:42:18 +0100,2022-01-28 16:42:34 +0100,short,5,16,2022-01-28 16:42:20 +0100,2022-01-28 16:42:36 +0100,false
3090,2022-01-28 17:14:00 +0100,2022-01-28 17:22:08 +0100,short,4,21,2022-01-28 17:14:00 +0100,2022-01-28 17:22:08 +0100,false
3091,2022-01-28 17:26:04 +0100,2022-01-28 17:29:32 +0100,short,5,18,2022-01-28 17:26:04 +0100,2022-01-28 17:29:32 +0100,false
